movie_id,budget_x,revenue,genre,status,score
2412,10500000,797103542,"Science Fiction, Adventure, Family, Fantasy", Released,75
2413,65000000,40650842,"Crime, Action, Thriller", Released,64
2414,106400000,725444809.8,"Animation, Comedy, Drama, Action", Released,60
2415,25130430,90747520,"Action, Drama", Released,76
2416,100000000,170936470,"Action, Comedy, Crime", Released,63
2417,50000000,223564608,"Horror, Drama, Fantasy", Released,74
2418,15000000,64232714,"Horror, Thriller, Science Fiction", Released,66
2419,65000000,221297061,"Adventure, Drama, History", Released,68
2420,185000000,335673708,"Action, Adventure, Science Fiction", Released,68
2421,87,1442918.2,"Drama, Horror", Released,48
2422,110000000,382288147,"Action, Thriller", Released,66
2423,30000000,967000,"Crime, Drama, Action, Thriller, Science Fiction", Released,54
2424,10330000,307873,"Action, Thriller", Released,59
2425,97000000,504173113.4,"Western, Action", Released,57
2426,60000000,152457863,"Adventure, Animation, Comedy, Family", Released,61
2427,14479740,64335529.2,"Thriller, Action, Crime", Released,74
2428,174200000,509646047.6,Romance, Released,50
2429,8500000,77733867,Drama, Released,75
2430,100000000,379967948.4,"Horror, Mystery", Released,57
2431,88800000,476923503,"Horror, Action", Released,61
2432,12001040,38139010,, Released,20
2433,26730400,6999027,Drama, Released,71
2434,15541000,38139010,Romance, Released,28
2435,21700000,181090228.8,"Horror, Thriller, Action", Released,65
2436,110000000,579446407,"Action, Adventure, Comedy, Family, Fantasy", Released,66
2437,110000000,253015298,"Comedy, Science Fiction, Action", Released,60
2438,118008009.2,452180857.4,"Drama, Romance", Released,57
2439,75000000,61375836.8,"Animation, Adventure, Comedy", Released,80
2440,81300000,409447432.8,"Animation, Family", Released,71
2441,35000000,97799865,"Comedy, Fantasy, Family", Released,63
2442,99400000,341205403.4,Action, Released,66
2443,400000,30398770.4,Documentary, Released,57
2444,120000000,286192091,"Science Fiction, Action, Drama, Thriller", Released,65
2445,39180000,26617621,"Animation, Drama, Fantasy", Released,65
2446,31500000,85960957,"Drama, War", Released,83
2447,83162000,631090763.2,Horror, Released,74
2448,38200000,319040588.8,"Action, Thriller", Released,62
2449,30000000,152159461,"Action, Crime, Thriller", Released,79
2450,125000000,211856088,"Action, Adventure, Science Fiction", Released,73
2451,65000000,261399830,"Action, Adventure, Science Fiction", Released,73
2452,1000000,1786396,"Horror, Thriller, Mystery", Released,62
2453,10000000,723388,Drama, Released,78
2454,112800000,356126924.8,"Animation, Family", Released,67
2455,5000000,64812285.8,"Animation, Drama, Family, Romance", Released,73
2456,105600000,262901615.4,"Family, Comedy, Action", Released,63
2457,21000000,43928932,"Action, Crime, Thriller", Released,67
2458,90100000,414551647.4,Documentary, Released,71
2459,175000000,251509166,"Family, Fantasy, Adventure", Released,67
2460,135000000,540375760.8,"Animation, Comedy, TV Movie", Released,72
2461,264940000,175269998.8,Comedy, Released,0
2462,70000000,239813888,"Action, Thriller", Released,69
2463,120000000,287916633,"Action, Science Fiction, Adventure, Mystery", Released,66
2464,37500000,125818440,"Comedy, Drama", Released,71
2465,9000000,155615727,"Horror, Thriller, Mystery", Released,65
2466,100000000,85481904,"Adventure, Science Fiction", Released,62
2467,86600000,745424433.8,"Action, Drama, Thriller", Released,75
2468,65000000,41636243,"Animation, Action, Family, Science Fiction", Released,63
2469,45000000,358500000,"Fantasy, Comedy, Family", Released,53
2470,20000000,55975672,"Thriller, Horror, Mystery", Released,55
2471,45000000,104505352,"Action, Crime, Drama", Released,75
2472,66600000,579116472.2,"Family, Comedy", Released,69
2473,58000000,199000000,"Action, Adventure, Comedy, Crime, Thriller", Released,67
2474,22000000,31013349,"Animation, Comedy, Family, Fantasy, Horror", Released,60
2475,15000000,148095566,Horror, Released,62
2476,50000000,142851197,"Comedy, Drama, Romance", Released,73
2477,125000000,280355920,"Action, Thriller", Released,62
2478,25000000,29863840,"Action, Adventure, Crime, Mystery, Thriller", Released,63
2479,93000000,366655140.2,"Animation, Comedy, Family, Adventure", Released,65
2480,125800000,384071903.8,"Romance, Drama, History", Released,70
2481,95300000,429485729.8,"Adventure, Comedy, Horror, Family", Released,67
2482,30000000,28542494,"Horror, Science Fiction, Thriller", Released,58
2483,70000000,162000000,"Science Fiction, Horror, Action", Released,61
2484,4500000,47923795,"Romance, Adventure", Released,62
2485,63000000,1045573035,"Adventure, Science Fiction", Released,79
2486,2062000,11000000,"Animation, War, Action, Science Fiction", Released,74
2487,40000000,75389090,"Adventure, Drama, History", Released,77
2488,80300000,176682291.4,Romance, Released,56
2489,68580000,469250552,"Romance, Drama", Released,77
2490,119800000,864400677.8,"Thriller, Drama", Released,43
2491,2937023.8,20000000,"Animation, Science Fiction, Action", Released,84
2492,82500000,626345086,"Animation, Family, Adventure, Comedy", Released,70
2493,75000000,147474138,"Drama, Crime, History", Released,66
2494,56000004,5786368,Drama, Released,69
2495,4400000,163274115,Drama, Released,84
2496,130800000,249577615.2,Horror, Released,54
2497,18500000,4224065,"Thriller, Action, Science Fiction", Released,42
2498,16000000,20769209,"Thriller, Action, Science Fiction", Released,42
2499,32000000,82332450,"Crime, Comedy, Action", Released,55
2500,70000000,207068340,"Drama, Fantasy, Thriller, Mystery, Horror", Released,72
2501,80000000,221468935,"Fantasy, Comedy, Family, Romance", Released,61
2502,76000000,152911218.6,Comedy, Released,54
2503,92000000,304249198,"Action, Thriller", Released,53
2504,110000000,271669045.6,Comedy, Released,63
2505,600000,248300000,"Horror, Mystery", Released,63
2506,20000000,17500000,"Action, Crime, Thriller", Released,51
2507,144000000,229008658,"Comedy, Fantasy", Released,75
2508,30000000,295585416,"Comedy, Fantasy", Released,75
2509,10000000,187281115,"Horror, Mystery, Thriller", Released,59
2510,10000000,49503117,"Horror, Mystery, Thriller", Released,59
2511,114200000,241031716.6,Comedy, Released,60
2512,52400000,581428834,Fantasy, Released,55
2513,213940000,175269998.8,"Action, Crime, Thriller", Released,0
2514,28859454.6,6300000,"Animation, Horror, Adventure, Comedy, Family", Released,79
2515,80000000,266824291,"Action, Fantasy", Released,69
2516,139800000,558017045.2,Romance, Released,43
2517,120100000,612263067.4,"Animation, Family, Adventure, Comedy", Released,59
2518,43590000,7375119,"Comedy, Action", Released,64
2519,163000000,174822325,"Action, Science Fiction, Thriller, Western", Released,56
2520,135159000,234980052.8,Comedy, Released,59
2521,157200000,798902641.4,"Animation, Horror, Action, Science Fiction", Released,68
2522,19203585.8,9750139,"Animation, Family, Fantasy", Released,60
2523,6500000,56215095,"Crime, Drama", Released,76
2524,82000000,451733161.2,"Drama, Romance", Released,79
2525,30000000,56511457,"Action, Adventure, Fantasy, Science Fiction, Thriller", Released,29
2526,10000000,31164747,Comedy, Released,46
2527,23000000,150816700,"Music, Drama, Romance", Released,67
2528,12001040,38139010,"Thriller, Horror", Released,20
2529,165600000,372589869,"Thriller, Drama", Released,50
2530,104000000,752740099,Animation, Released,78
2531,7000000,170549753,"Drama, Comedy", Released,62
2532,38000000,39178189,"Horror, War, Science Fiction", Released,67
2533,94944000,340525142.6,"Adventure, Animation, Family", Released,63
2534,170000000,206627518,"Adventure, Family, Mystery, Science Fiction", Released,62
2535,15541000,38139010,"Romance, Drama", Released,30
2536,75000000,336069511,"Action, Adventure, Thriller", Released,71
2537,35000000,62832209,"Drama, Adventure, Romance", Released,66
2538,40000000,181053657,"Comedy, Romance, Drama", Released,65
2539,7911023.8,55060661,"Animation, Family, Drama, Fantasy, Adventure", Released,82
2540,4000000,41424067,"Drama, History", Released,66
2541,20111197,15712,"Animation, Action, Fantasy, Comedy", Released,80
2542,101600000,525056307.4,"Animation, Comedy, Fantasy", Released,72
2543,45000000,134713435,"Comedy, Drama, Family, Romance", Released,67
2544,41000000,245768384,"Drama, Music", Released,71
2545,147180000,222629230.6,Horror, Released,48
2546,70000000,267200000,"Action, Adventure, Thriller", Released,59
2547,74600000,7449778,"Adventure, Animation, Action, Fantasy", Released,69
2548,90000000,249517956,"Adventure, Animation, Comedy, Family", Released,60
2549,100000000,126704591,"Action, Thriller, Crime", Released,71
2550,24000000,83531958,"Action, Thriller, Crime", Released,71
2551,73000000,572490615.4,"Comedy, Drama", Released,65
2552,159000000,279278382.2,, Released,53
2553,100000000,262794441,"Animation, Adventure, Family, Fantasy", Released,65
2554,113400000,611894286.8,"Action, Adventure, Fantasy, Animation", Released,74
2555,127520000,616483742.4,"Romance, Drama", Released,73
2556,150000000,402231063,"Adventure, Fantasy, Action, Comedy, Family", Released,61
2557,63000000,188494082,"Animation, Comedy, Family", Released,57
2558,16000000,12900000,"Adventure, Action, Fantasy", Released,69
2559,149000000,298705309,Thriller, Released,52
2560,159000000,914706,"Crime, Drama, History", Released,76
2561,132200000,496218384.2,"TV Movie, Thriller, Crime", Released,78
2562,80000000,123368842,"Animation, Family, Adventure", Released,61
2563,40000000,152962083,"Crime, Thriller, Drama", Released,71
2564,51000000,149270999,Comedy, Released,66
2565,3000000,0,"Drama, Action", Released,65
2566,115000000,164989338,"Action, Adventure, Drama", Released,63
2567,18000000,321463,Drama, Released,78
2568,40000000,139474906,Comedy, Released,63
2569,30000000,82409520,"Drama, Horror, TV Movie", Released,61
2570,1800000,25886736,"Drama, Horror, TV Movie", Released,61
2571,110000000,167910690,"Action, Animation, Science Fiction", Released,79
2572,160000,59502343.4,"Drama, Comedy, Romance", Released,80
2573,90000000,259736090,"Action, Adventure, Comedy", Released,65
2574,190000000,353640419,"Drama, Romance", Released,74
2575,7000000,26533200,"Drama, Romance", Released,74
2576,78000000,317668058,"Drama, Romance", Released,79
2577,1900000,192073715.2,Science Fiction, Released,65
2578,167540000,175269998.8,, Released,0
2579,49200000,427304425.6,Horror, Released,55
2580,70000000,183353431,"Adventure, Animation, Comedy, Family", Released,66
2581,115000000,0,"Action, Thriller, Crime, Adventure", Released,63
2582,150000000,630626714,"Adventure, Comedy, Family, Animation", Released,76
2583,15000000,74456687,"Fantasy, Comedy", Released,74
2584,7101535.2,17400000,"Comedy, Action, Animation, Adventure", Released,73
2585,131200000,518523022.8,"Animation, Family, Fantasy", Released,69
2586,105800000,667037174.8,"Comedy, Romance", Released,77
2587,201940000,38157314,Romance, Released,10
2588,65000000,39177495,"Horror, Science Fiction, Action, Adventure", Released,63
2589,37800000,638719244.4,Action, Released,67
2590,33291535.2,27526961,"Animation, Family, Fantasy, Adventure, Drama", Released,72
2591,130000000,251499665,"Science Fiction, Action, Adventure", Released,52
2592,30000000,176586701,"Action, Comedy", Released,69
2593,80000000,224117573,"Action, Thriller, Crime", Released,67
2594,2500000,78900000,"Action, Thriller, Adventure", Released,71
2595,23000000,80171596,Comedy, Released,65
2596,125000000,485004754,"Science Fiction, Action, Adventure, Comedy, Family", Released,66
2597,13500000,202000000,"Science Fiction, Action, Adventure, Comedy, Family", Released,66
2598,5400000,8133256,"Drama, Thriller, Crime, Mystery", Released,72
2599,100000000,126704591,"Action, Adventure, Crime, Thriller", Released,59
2600,24000000,83531958,"Action, Adventure, Crime, Thriller", Released,59
2601,98800000,580810039.6,Documentary, Released,75
2602,136000000,214723902.8,"Drama, Science Fiction", Released,57
2603,30000000,48575965,"Action, Crime, Drama, Thriller", Released,61
2604,162400000,633353264.4,"Drama, Adventure, Action", Released,50
2605,5000000,90904854,"Horror, Thriller", Released,54
2606,17739525,224582523.6,"Horror, Thriller, Action", Released,70
2607,17000000,207765056,"Horror, Mystery, Thriller", Released,76
2608,65000000,72516819,"Action, Thriller, Science Fiction", Released,62
2609,100000000,59918422,"Fantasy, Comedy, Family, Adventure", Released,41
2610,105800000,216113745,"Science Fiction, Horror", Released,59
2611,113400000,448847740,"Thriller, Drama", Released,75
2612,125400000,320224992.8,"Animation, Fantasy, Music, Adventure, Comedy, Family", Released,59
2613,128800000,366935804,Horror, Released,70
2614,42000000,202812429,"Action, Comedy, Crime", Released,69
2615,40748225.8,500000,"Crime, Comedy, Mystery", Released,63
2616,10000000,2237618,"Drama, Music, Romance", Released,80
2617,60000000,162778384,"Thriller, Science Fiction", Released,53
2618,9000000,81831866,Horror, Released,61
2619,234400000,227785473.2,"Animation, Drama, Family", Released,58
2620,30000000,165889117,"Drama, Romance", Released,68
2621,51400000,632358003.8,"Comedy, Horror", Released,64
2622,50000000,225990976,"Comedy, Romance", Released,67
2623,143800000,530439143,"Animation, Drama, Fantasy", Released,68
2624,52000000,590493991,"Comedy, Romance", Released,70
2625,22000000,517599988,"Fantasy, Drama, Thriller, Mystery, Romance", Released,72
2626,30000000,108957098,"Action, Thriller", Released,60
2627,13000000,31188330,"Drama, Comedy", Released,73
2628,53260004,22456368,"Drama, Romance", Released,67
2629,2000000,196163383.8,Drama, Released,68
2630,115200000,596365973.8,"Animation, Fantasy, Adventure", Released,78
2631,78000000,43957541,"Horror, Mystery, Thriller", Released,54
2632,150000000,512390011,"War, Action, Drama", Released,75
2633,71400000,751654707.4,Drama, Released,73
2634,30000000,84646831,Comedy, Released,40
2635,147000000,595373442.6,"Horror, Comedy", Released,58
2636,109144000,305481707.4,"Animation, Action", Released,67
2637,117000000,733935300.4,Animation, Released,69
2638,13200000,54323210,"Crime, Thriller", Released,60
2639,90000000,200859554,"Adventure, Family, Fantasy", Released,60
2640,83400000,191964060.4,"Animation, Comedy", Released,63
2641,3000000,211802400.4,"Action, Drama, War", Released,64
2642,3006525.2,27312,Drama, Released,74
2643,15000000,24403192,"Drama, History", Released,71
2644,11000000,274392880,"Comedy, Romance, Drama, Family, Music", Released,66
2645,33000000,165552290,"Music, Drama, Romance", Released,69
2646,40000000,224922135,Drama, Released,73
2647,37000000,117378084,"Mystery, Comedy, Crime", Released,68
2648,73080000,14000000,"Animation, Action, Fantasy", Released,67
2649,65000000,162758601,"Action, Science Fiction, Thriller", Released,59
2650,151000000,1714444954,Comedy, Released,87
2651,57080000,26000000,"Thriller, History, Drama, Action", Released,70
2652,181600000,175269998.8,Romance, Released,0
2653,40392400,109133,Comedy, Released,71
2654,139000000,283972948.2,"Action, Adventure, Comedy, Science Fiction", Released,56
2655,65000000,65079104,"Science Fiction, Adventure, Family", Released,64
2656,14000000,432566361,"Comedy, Romance", Released,74
2657,119600000,362461687.2,Drama, Released,53
2658,125000000,555840117,"Action, Adventure, Science Fiction, Thriller", Released,65
2659,77400000,313921159,"Action, Thriller", Released,65
2660,132900000,170024300,"Fantasy, Adventure, Family", Released,61
2661,142200000,782138971.8,"Romance, Science Fiction, Drama", Released,73
2662,20000000,310824596,"Drama, Family", Released,82
2663,164900000,690959382.4,Thriller, Released,59
2664,75000000,342416460,"Action, Thriller, Crime", Released,65
2665,126000000,404506361,"Adventure, Animation, Family, Fantasy", Released,67
2666,38000000,119721296,"Action, Adventure, Family, Comedy, Science Fiction", Released,56
2667,175000000,151716815,"Drama, Action, Fantasy", Released,62
2668,13531701.8,17325485,"Thriller, Drama, Mystery, Fantasy", Released,75
2669,3500000,0,"Science Fiction, Action, Animation, Mystery", Released,80
2670,17000000,92670237,Horror, Released,57
2671,550000,59754601,Horror, Released,57
2672,28000000,16638300,"Romance, Horror, Comedy, Thriller", Released,62
2673,11000000,34900000,"Horror, Thriller", Released,53
2674,110800000,408974526,Drama, Released,62
2675,45000000,49610898,"Fantasy, Adventure, Animation, Comedy, Family", Released,57
2676,30000000,32825217,"Thriller, Action", Released,67
2677,4357373,1200000,"Thriller, Action", Released,67
2678,1255000,43059790,"Action, Thriller, Crime", Released,77
2679,92200000,254504167.2,"Action, Drama", Released,60
2680,3500000,57369282.4,"Science Fiction, Action, Animation, Mystery", Released,77
2681,47220616.4,319773152.6,Drama, Released,66
2682,134200000,638398632.8,"Science Fiction, Horror", Released,71
2683,88000000,503089616.8,Drama, Released,59
2684,25000000,180856996,"Mystery, Fantasy, Adventure, Comedy", Released,60
2685,100000000,165124093,"Animation, Action, Adventure, Comedy, Family", Released,77
2686,132400000,663389709,"Family, Comedy, Animation, Adventure", Released,78
2687,6000000,42873730,"Horror, Drama", Released,56
2688,122400000,385649598.4,"Romance, Comedy, Drama", Released,54
2689,87500000,333132750,"Action, Adventure, Fantasy, Science Fiction", Released,58
2690,11000000,21502976,"Fantasy, Horror, Comedy", Released,73
2691,90000000,273477501,"Action, Adventure, Fantasy", Released,64
2692,35000000,83109359,"Action, Drama, Thriller", Released,61
2693,15000000,59168692,"Drama, Romance", Released,74
2694,5000000,21277770,Drama, Released,65
2695,5000000,3800000,"Horror, Thriller", Released,59
2696,91700000,615402937.8,"Horror, Comedy", Released,46
2697,118000000,504735548.8,"Comedy, Drama", Released,72
2698,35000000,113354449,"Science Fiction, Horror, Action", Released,59
2699,10000000,31973249,"Horror, Comedy", Released,74
2700,60000000,99823958,"Fantasy, Action", Released,67
2701,50000000,53956480,"Fantasy, Action", Released,67
2702,108400000,218436574.8,Horror, Released,51
2703,60000000,26673954,"Horror, Science Fiction, Mystery", Released,65
2704,200000,99750000,"Adventure, Action, Thriller, Science Fiction", Released,67
2705,76104000,510307974.8,"Mystery, Fantasy, Comedy, Adventure", Released,62
2706,45000000,243180937,"Adventure, Fantasy, Family", Released,70
2707,40000000,75984700,"Crime, Thriller", Released,65
2708,160300000,442517578.8,"Family, Comedy", Released,75
2709,8000000,43000000,"Drama, Thriller", Released,75
2710,107000000,297177664,"Thriller, Horror", Released,58
2711,166940000,321181281.8,"Comedy, Horror", Released,59
2712,72440000,220176894.4,Comedy, Released,58
2713,58670000,385960548.2,Comedy, Released,37
2714,7292313.8,58340541,"Action, Adventure, Drama", Released,75
2715,134200000,772865923.6,"Action, Crime, Thriller", Released,56
2716,2000000,2260622,"Comedy, Horror", Released,55
2717,38600000,542233172.2,Documentary, Released,65
2718,6500000,42176201,"Horror, Thriller", Released,63
2719,6000000,17555141,"Adventure, Drama, Action", Released,73
2720,175000000,174131329,"Fantasy, Comedy, Family", Released,56
2721,15541000,38139010,Thriller, Released,30
2722,145000000,269806430,"Animation, Adventure, Family", Released,67
2723,3400000,78638987,"Horror, Drama, Thriller", Released,72
2724,25964965.4,61700000,"Adventure, Action, Drama, History", Released,76
2725,110000000,302239672,"Drama, Romance, Science Fiction", Released,69
2726,116300000,909309627.4,"Drama, Romance, Adventure", Released,46
2727,181600000,175269998.8,Romance, Released,0
2728,35000000,24200318,"Family, Fantasy, Comedy", Released,64
2729,75000000,218673959,"Comedy, Drama", Released,73
2730,40000000,351774938,"Action, Family, Drama", Released,72
2731,8000000,90857623,"Action, Family, Drama", Released,72
2732,6000000,102296470,"Comedy, Family, Fantasy", Released,76
2733,129000000,386147462.8,"Animation, Family, Comedy", Released,54
2734,10000000,25707698,"Crime, Drama", Released,73
2735,39602530.2,425332,"Romance, Thriller", Released,80
2736,25000000,10589102,"Drama, Crime", Released,61
2737,135000000,575291089.2,"Animation, Romance, Science Fiction", Released,73
2738,60000000,147985373,"Animation, Comedy, Family, Adventure", Released,55
2739,12000000,16703751,"Music, Drama, Romance", Released,76
2740,18392400,7589829,"Comedy, Romance, Drama", Released,70
2741,40000000,112930957,"Action, Adventure, Thriller, Crime", Released,61
2742,39000000,288752301,"Comedy, Romance", Released,69
2743,82500000,370310855,"Animation, Family", Released,69
2744,78200000,360564423.2,Romance, Released,68
2745,171580000,545463332.8,"Action, Animation, Family", Released,69
2746,10000000,17511906,"Drama, War", Released,73
2747,3000000,57447844.8,"Animation, Comedy, Science Fiction, TV Movie", Released,79
2748,130000000,444043396,"Action, Drama, Mystery, Thriller", Released,74
2749,50000000,130214162,"Action, Thriller, Science Fiction", Released,79
2750,70000000,177427090,"Adventure, Science Fiction, Action, Horror", Released,59
2751,136400000,856238148.4,"Action, Science Fiction, Horror", Released,49
2752,12000000,1647997.6,"Adventure, Fantasy, TV Movie", Released,43
2753,16000000,29090445,"Thriller, Action, Crime, Drama", Released,61
2754,84000000,430782826,Drama, Released,79
2755,15000000,60629159,"Horror, Science Fiction", Released,74
2756,44401333.2,6000000,"Animation, Action, Drama", Released,79
2757,134000000,465164351.2,"Action, Crime, Thriller", Released,63
2758,30000000,29735222,"Crime, Drama, Thriller", Released,63
2759,142000000,454488625.8,Drama, Released,55
2760,26000000,160822438,"Comedy, Family, Fantasy", Released,64
2761,30000000,117932401,"Drama, Animation, War, Romance", Released,78
2762,84000000,141507355,"Action, Comedy, Crime, Thriller", Released,65
2763,30000000,98345423,"Action, Thriller", Released,64
2764,80000000,130818912,"Fantasy, Action, Adventure", Released,59
2765,121860000,565610064.6,"Drama, Thriller", Released,69
2766,66400000,489432270.8,Romance, Released,65
2767,100000000,246367071,Comedy, Released,65
2768,138000000,263222986.6,"Drama, Comedy", Released,76
2769,201940000,38157314,Romance, Released,10
2770,7500000,36238752,"Crime, Action, Comedy, Thriller", Released,68
2771,14500000,123580421,"Comedy, Drama", Released,62
2772,2400000,500296,"Comedy, Science Fiction, Adventure", Released,63
2773,49000000,352927224,"Thriller, Mystery", Released,69
2774,51400000,286421986.2,"Thriller, TV Movie", Released,64
2775,62955400,524079720.8,"Crime, Drama, Thriller", Released,70
2776,4800000,82241110,Horror, Released,59
2777,53740900,15575,"Science Fiction, Thriller", Released,68
2778,45000000,31681811,"Drama, Family, Fantasy", Released,66
2779,13200000,30360375,"Drama, Family, Fantasy", Released,66
2780,2289247,84300000,"Drama, Family, Fantasy", Released,66
2781,140200000,132578310.8,"Drama, Romance", Released,60
2782,122000000,515729606.2,"Animation, Comedy, Family", Released,66
2783,151140000,486537878,"Drama, Romance, Thriller", Released,65
2784,80000000,250180384,"Family, Animation, Comedy, Science Fiction", Released,68
2785,148400000,501522732.2,"Action, Crime, Drama", Released,62
2786,117740000,762058691.2,"Adventure, Family", Released,82
2787,139800000,608762687.2,"Drama, Adventure, Romance, TV Movie", Released,65
2788,105280000,673837097.4,"Animation, Drama, Music, Romance", Released,83
2789,4500000,7510154,"Fantasy, Drama, Mystery", Released,78
2790,30000000,44516999,"Drama, Horror, Mystery", Released,70
2791,50000000,151165787,"Animation, Comedy, Adventure, Family", Released,61
2792,98800000,580810039.6,Documentary, Released,75
2793,22000000,69698495,"Action, Thriller, Crime", Released,55
2794,80000000,380935822.8,Action, Released,65
2795,91380000,233325357.6,"Action, Animation, Adventure, Comedy, Fantasy, Science Fiction", Released,68
2796,149860000,607464200.4,"Animation, Family", Released,81
2797,57000000,58055768,"Crime, Action, Science Fiction", Released,67
2798,50000000,119114494,"Thriller, Drama", Released,66
2799,30000000,310985,"Animation, Science Fiction", Released,66
2800,102800000,537098095.8,"Crime, Drama", Released,55
2801,36600004,7640680,"Drama, Romance", Released,67
2802,128200000,563428871.8,"TV Movie, Drama", Released,63
2803,38000000,27573078,"Horror, Science Fiction, Mystery, Thriller", Released,62
2804,120000000,416168316,"Action, Thriller, Mystery", Released,63
2805,62000000,151813358,"Drama, Mystery, Western", Released,77
2806,1,257720413.2,"Horror, Drama, Thriller", Released,69
2807,10000000,83593107,"Crime, Comedy", Released,78
2808,82400000,400066522,Comedy, Released,72
2809,19500000,195790794,"Drama, Fantasy, Romance", Released,72
2810,20000000,33943049,"Action, Thriller, Science Fiction", Released,59
2811,35000000,117729618,"Horror, Mystery, Thriller", Released,55
2812,1800000,25542906,"Horror, Mystery, Thriller", Released,55
2813,12000000,107217396,"Comedy, Adventure", Released,65
2814,85000000,96971293,"Drama, War, History", Released,74
2815,48000000,112610386,"Comedy, Family, Fantasy", Released,55
2816,2600000,32980880,Horror, Released,61
2817,78000000,179265204,"Fantasy, Action, Thriller, Science Fiction", Released,60
2818,18200000,12400979,"Action, Thriller, Horror", Released,67
2819,15541000,38139010,Drama, Released,30
2820,835001.4,13601384,"Drama, Thriller", Released,75
2821,6100000,4381603,Horror, Released,57
2822,178400000,451435551,"Science Fiction, Adventure", Released,62
2823,22000000,45273464,Comedy, Released,52
2824,102600000,830215344.6,"Horror, TV Movie", Released,47
2825,32000000,61404394,Drama, Released,68
2826,146000000,292613589.6,"Documentary, History", Released,71
2827,10000000,80340218,"Comedy, Documentary", Released,68
2828,93940000,559636861.8,"Drama, Romance, Thriller", Released,58
2829,35000000,144471992,"Comedy, Drama, Horror, Adventure", Post Production,0
2830,70000000,114658262,"Action, History, War", Released,71
2831,60600000,442247715.4,"Action, Drama", Released,62
2832,40500000,2182492,"Fantasy, Adventure, Family", Released,72
2833,167400000,997517367.8,Drama, Released,49
2834,6713933,0,Drama, Released,80
2835,5000000,90944180.6,"Action, Horror, Science Fiction", Released,58
2836,6320000,2325977,"Horror, Drama, Thriller, Fantasy", Released,60
2837,75000000,196320329,"Comedy, Romance", Released,68
2838,15000000,90404800,Comedy, Released,72
2839,20000000,34718173,"Romance, Drama", Released,57
2840,18000000,17643857,"Drama, Adventure, Family", Released,73
2841,25000000,82917283,Horror, Released,50
2842,113000000,337607295.6,"Mystery, Horror", Released,72
2843,181600000,175269998.8,Romance, Released,0
2844,139000000,306818621.4,"Family, Animation", Released,72
2845,3000000,30000000,Horror, Released,58
2846,20000000,8352885,"Action, Thriller", Released,62
2847,29000000,49046121,"Comedy, Crime, Action, Drama", Released,67
2848,81000000,345336673.4,Documentary, Released,60
2849,140000000,688934822,"Animation, Comedy, TV Movie", Released,74
2850,33000000,21621188,"Action, Thriller, Science Fiction", Released,60
2851,5883687,52946454,"Action, Crime", Released,78
2852,39000000,81150788,"Animation, Comedy, Family", Released,69
2853,61000000,132493015,"Action, Comedy, Crime", Released,65
2854,71200000,530413654.6,Drama, Released,70
2855,4645437,9757417,Drama, Released,64
2856,5700000,19300483,"Action, Thriller, Drama", Released,75
2857,11000000,53797409,Drama, Released,75
2858,250,170176556.2,Horror, Released,69
2859,25000000,44942821,"Action, Crime, Drama, Thriller", Released,75
2860,40000000,105945357,Comedy, Released,62
2861,23000000,149480483,"Fantasy, Animation, Family", Released,76
2862,19000000,70112484,"Comedy, Family, Romance", Released,65
2863,1500000,11806119,"Action, Drama", Released,70
2864,15000000,356258047,Drama, Released,80
2865,1200000,2990680,"Crime, Thriller", Released,81
2866,7000000,139011965,"Thriller, Science Fiction, Horror", Released,71
2867,133500000,364815710.6,"Action, Comedy, Crime", Released,69
2868,193400000,239293565,"Animation, Drama, History", Released,76
2869,40000000,227300000,"Adventure, Comedy, Family", Released,75
2870,65000000,117487473,"Adventure, Drama, Romance, Action", Released,69
2871,49000000,120592276,"Adventure, Comedy, Family, Fantasy", Released,67
2872,4200000,5940,"Comedy, Drama, Family, Music, Romance, TV Movie", Released,66
2873,20000000,68349884,"Horror, Mystery, Thriller", Released,59
2874,38600000,542233172.2,, Released,65
2875,26000000,65705772,"Drama, Romance, Comedy", Released,74
2876,190740000,365321906,"Horror, Mystery", Released,59
2877,60000000,131377412,"Action, Drama, Thriller", Released,61
2878,40000000,152266007,"Crime, Drama, Thriller", Released,74
2879,50000000,150429371,"Action, Thriller", Released,60
2880,20770500.6,2478806,"Thriller, Mystery, Horror", Released,68
2881,30000000,82409520,"Drama, Horror", Released,60
2882,1800000,25886736,"Drama, Horror", Released,60
2883,31000000,56500758,"Family, Comedy", Released,61
2884,30000000,251495,Horror, Released,53
2885,127400000,367355223.4,"Romance, Drama", Released,75
2886,162100000,437846475.2,"Romance, Drama", Released,59
2887,19800000,0,"Thriller, Drama, Science Fiction", Released,69
2888,35000000,212417601,"Comedy, Crime", Released,66
2889,181600000,175269998.8,Romance, Released,0
2890,88000000,503089616.8,Drama, Released,59
2891,42500000,76347393,"Action, Thriller, Crime", Released,65
2892,130000000,373993951,"Adventure, Animation, Mystery", Released,69
2893,20000000,167722310,Comedy, Released,63
2894,100600000,755799553,"Mystery, Thriller, Horror", Released,66
2895,20000000,256022707,"Horror, Thriller, Mystery", Released,70
2896,2200000,1476843,"Horror, Thriller, Mystery", Released,55
2897,38998000,360848744,"Drama, Romance", Released,56
2898,98140000,494358731.6,"Animation, Family", Released,68
2899,6500000,20234454.2,"Thriller, Action, Drama", Released,59
2900,77500000,102028919,"Adventure, Animation, Fantasy, Family", Released,76
